acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z,activity
-11.71,-2.872,1.015,-0.3899,-0.2098,-0.5891,0
-10.18,-2.999,4.486,-0.2103,-0.5031,-0.9459,0
-9.973,-1.49,3.308,-0.181,-0.7596,-1.278,0
-9.293,-2.251,3.482,-0.2348,-0.9233,-1.51,0
-11.05,-2.067,2.596,-0.3655,-1,-1.529,0
-10.65,-2.579,2.445,-0.335,-0.9844,-1.419,0
-8.481,-0.8886,-1.224,-0.181,-0.9111,-1.297,0
-0.8215,2.057,9.381,-0.00265,-0.7657,-1.198,0
-9.101,-3.413,3.415,0.1745,-0.6179,-1.025,0
-10.89,-1.564,0.6682,0.1953,-0.365,-0.649,0
-10.3,-1.444,1.174,0.1476,0.03206,0.004612,0
-3.463,-2.462,7.326,0.1488,0.4768,0.6668,0
-11.13,-1.928,1.411,0.3822,0.9044,1.164,0
-9.396,-2.405,3.264,0.7536,1.29,1.44,0
-9.338,1.902,2.982,1.24,1.515,1.489,0
-1.945,0.9077,9.044,1.467,1.553,1.349,0
-14.37,-2.728,4.706,1.368,1.414,1.08,0
-8.854,-1.133,-2.141,0.9442,1.126,0.7291,0
-10.95,-2.134,2.433,0.6791,0.7431,0.4518,0
-8.356,-3.075,6.347,0.651,0.3216,0.2929,0
-14.17,-2.532,-0.194,0.06577,-0.1194,0.1549,0
-11.06,-2.122,1.976,-0.4694,-0.5788,-0.1163,0
-9.685,-2.184,2.723,-0.6807,-0.9685,-0.5171,0
-9.532,-0.3545,0.7592,-0.9092,-1.248,-0.9263,0
-7.532,0.3233,-0.9077,-1.174,-1.432,-1.26,0
-12.65,-2.658,2.57,-1.318,-1.517,-1.452,0
-11.35,-1.332,1.578,-1.068,-1.378,-1.387,0
-11.19,-1.945,1.83,-0.5756,-1.064,-1.125,0
-13.84,-2.065,1.825,-0.05152,-0.6545,-0.6967,0
-10.64,-2.359,2.788,-0.1615,-0.1671,-0.1738,0
-11.94,-1.705,1.504,-0.08206,0.4413,0.4811,0
-8.941,1.044,-0.8766,0.2869,0.9557,1.027,0
-9.106,-3.358,3.025,1,1.453,1.339,0
-3.509,-2.259,7.18,1.371,1.751,1.397,0
-8.498,-0.07425,-0.6011,1.545,1.834,1.291,0
-10.52,-2.972,4.313,1.44,1.681,1.063,0
-11.64,-2.694,2.029,0.7243,1.348,0.8,0
-3.02,-2.194,6.792,0.02056,0.952,0.5629,0
-12.13,-0.6419,0.8047,-0.3179,0.5269,0.3394,0
-14.46,-1.269,1.842,-0.2617,0.07482,0.0828,0
-11.68,-0.97,0.00479,-0.07229,-0.3894,-0.2239,0
-8.201,0.7209,-2.275,-0.1065,-0.8415,-0.5696,0
-12.5,-2.862,1.679,-0.4755,-1.23,-0.9312,0
-8.28,-3.296,3.717,-0.8872,-1.502,-1.298,0
-7.168,-3.547,4.095,-1.187,-1.647,-1.596,0
-11.85,-2.915,0.2682,-1.325,-1.64,-1.79,0
-7.135,-2.388,4.898,-1.2,-1.507,-1.839,0
-11.53,-0.982,-0.07664,-0.6196,-1.23,-1.625,0
-6.694,-4.764,2.702,-0.2971,-0.8745,-1.174,0
-9.81,-0.6658,0.297,-0.1859,-0.3601,-0.4804,0
-10.22,-2.685,3.636,0.2319,0.2569,0.3516,0
-9.072,-3.365,3.358,0.5251,0.8909,1.12,0
-15.36,-1.856,1.03,0.9136,1.442,1.638,0
-10.66,-1.423,0.1964,1.119,1.866,1.881,0
-12.71,-2.172,1.708,1.206,1.984,1.887,0
-16.05,-1.233,1.123,1.219,1.818,1.645,0
-11.6,-1.224,2.076,0.7231,1.48,1.188,0
-12.31,-1.693,1.392,-0.09672,1.051,0.7328,0
-8.684,-4.943,3.763,-0.6062,0.5904,0.4041,0
-13.78,-1.928,2.773,-0.4095,0.1115,0.1769,0
-8.593,0.01677,0.1126,-0.1981,-0.3467,-0.06625,0
-12.71,-0.8981,0.752,-0.2861,-0.7645,-0.3863,0
-9.556,-2.589,3.444,-0.5512,-1.132,-0.7541,0
-10.02,-0.5652,-0.3425,-0.7662,-1.4,-1.129,0
-9.345,-2.539,5.523,-0.9067,-1.565,-1.443,0
-13.25,-1.744,-0.2802,-1.103,-1.61,-1.662,0
-3.351,-8.057,6.981,-1.059,-1.539,-1.774,0
-10.34,-1.906,3.315,-0.4327,-1.336,-1.604,0
-11.89,-1.018,0.2706,-0.1187,-0.8757,-1.111,0
-1.607,1.284,9.487,0.1745,-0.3039,-0.3289,0
-10.01,-0.2491,-0.7664,0.7072,0.2569,0.4982,0
-9.345,-0.6035,-2.464,0.9088,0.8299,1.093,0
-10.51,-2.237,3.65,0.9552,1.389,1.462,0
-6.34,-1.43,3.662,1.009,1.848,1.625,0
-11.86,-0.7281,0.5509,1.063,2,1.588,0
-9.489,-3.161,2.103,1.114,1.827,1.347,0
-12.96,-3.444,0.7616,0.6888,1.497,0.9808,0
-4.186,-8.648,5.389,0.01079,1.077,0.5959,0
-9.369,-2.862,2.409,-0.3679,0.6173,0.2832,0
-2.948,-3.173,6.574,-0.3692,0.09437,-0.001497,0
-0.6993,2.036,9.559,-0.3838,-0.42,-0.2837,0
-6.912,1.231,-1.406,-0.5927,-0.8781,-0.5806,0
-10.08,-1.066,0.3329,-0.8273,-1.251,-0.8946,0
-15.7,-1.871,2.287,-0.6465,-1.56,-1.166,0
-10.87,-2.417,-0.3904,-0.5622,-1.741,-1.315,0
-14.51,0.3425,-1.243,-0.6221,-1.669,-1.371,0
-10.31,0.3784,-2.242,-0.6074,-1.469,-1.248,0
-12.41,-2.965,0.6898,-0.247,-1.115,-0.8567,0
0.5532,2.766,9.982,-0.2274,-0.6118,-0.3143,0
-9.302,3.03,-0.7137,-0.2226,-0.01681,0.238,0
-9.07,-2.766,3.329,0.2331,0.5879,0.7548,0
-1.528,1.423,9.405,0.6388,1.196,1.132,0
-12.03,-1.423,2.057,0.9772,1.648,1.307,0
-8.411,-0.4359,-0.6251,1.17,1.817,1.331,0
-8.66,0.5006,-2.776,1.22,1.716,1.165,0
-9.355,-2.881,4.483,0.8953,1.388,0.8464,0
-15.4,-2.742,2.975,0.2796,0.9777,0.4896,0
-1.59,1.777,9.484,-0.00998,0.4951,0.1866,0
-11.96,-2.017,3.339,-0.1578,-0.01803,-0.09068,0
-10.56,-3.185,4.04,-0.01365,-0.5141,-0.3179,0
-9.003,-3.207,2.139,-0.01609,-0.9233,-0.4951,0
-12.93,-1.595,1.49,-0.3912,-1.28,-0.6893,0
-9.566,-2.122,2.759,-0.6428,-1.504,-0.8518,0
-7.674,-1.619,3.966,-0.7406,-1.589,-0.985,0
-11.36,-2.117,1.904,-0.7748,-1.49,-1.008,0
-13.25,-2.462,3.593,-0.5268,-1.21,-0.8518,0
-12.57,-0.5437,2.467,-0.1102,-0.7743,-0.5672,0
-1.547,0.6874,9.851,0.4017,-0.1304,-0.175,0
-9.377,-2.936,2.809,1.65,0.7101,0.2526,0
-8.236,-2.819,3.669,2.525,1.399,0.5727,0
-8.366,-2.05,3.521,1.775,1.939,0.7328,0
-9.769,-1.59,3.856,1.272,2.096,0.8354,0
-13.54,0.6922,-0.4,0.9931,1.929,0.7743,0
-8.299,-0.5988,-1.686,0.2319,1.546,0.4957,0
-9.741,-2.742,3.516,-0.4975,1.035,0.1659,0
-9.439,0.7496,-0.1796,-0.6355,0.5281,-0.02104,0
-11.73,-2.294,3.765,-0.4009,0.01129,0.02294,0
-9.824,-0.7401,0.2012,-0.2482,-0.5128,0.04615,0
-12.27,-0.8143,1.253,-0.6306,-1.013,-0.1176,0
-10.07,1.906,-1.121,-1.039,-1.433,-0.423,0
-7.319,0.1365,-1.969,-1.232,-1.72,-0.7761,0
-9.144,-3.104,2.69,-1.31,-1.842,-1.09,0
-9.784,-1.547,2.057,-1.056,-1.768,-1.261,0
-8.936,1.758,-1.015,-0.4816,-1.575,-1.248,0
-10.41,-1.358,3.233,-0.05885,-1.133,-1.017,0
-7.484,-0.4479,-0.8023,0.2466,-0.4994,-0.5207,0
-8.064,-0.5652,-0.2682,0.4604,0.2092,0.1463,0
-1.645,1.224,9.559,0.7353,0.8604,0.6558,0
-8.193,-2.534,6.15,0.9821,1.408,0.9405,0
-13.01,-2.156,2.153,1.132,1.788,1.08,0
-7.868,0.06467,-0.6227,1.225,1.884,1.08,0
-9.523,-1.372,-0.6347,1.251,1.784,0.9515,0
-0.5293,1.839,9.149,1.028,1.47,0.6912,0
-11.67,-1.835,3.581,0.6693,1.051,0.3992,0
-13.51,-2.886,3.463,0.282,0.4719,0.1598,0
-0.5844,2.096,9.559,-0.3398,-0.1426,-0.06747,0
-10.52,-2.05,2.807,-0.7638,-0.6875,-0.302,0
-9.012,-2.076,4.359,-1.129,-1.138,-0.5806,0
-8.232,0.2563,-1.933,-1.37,-1.458,-0.8665,0
-1.557,0.9412,9.673,-1.411,-1.628,-1.101,0
-9.578,-0.6778,-1.106,-1.216,-1.647,-1.185,0
-9.882,-0.3401,0.3593,-0.9348,-1.54,-1.178,0
-13.42,-1.744,1.3,-0.3484,-1.265,-0.9984,0
-11.01,-2.706,2.443,-0.1273,-0.8732,-0.6881,0
-2.584,0.1485,6.711,-0.04052,-0.2856,-0.1774,0
-12.03,-2.002,1.451,0.3675,0.3179,0.4493,0
-9.345,1.188,-0.4694,1.118,1.03,0.9307,0
-9.525,-2.658,2.572,1.324,1.542,1.166,0
-9.221,0.6946,-0.5173,1.09,1.844,1.27,0
-11.9,-4.04,3.672,0.9222,1.916,1.268,0
-8.967,-1.454,-0.1748,0.767,1.785,1.152,0
-11.51,-3.935,2.352,0.4311,1.488,0.9099,0
-1.612,1.001,9.69,0.05599,1.066,0.6204,0
-11.06,-1.188,0.4862,-0.3521,0.5464,0.3455,0
-6.399,1.923,-2.098,-0.6062,-0.005811,0.0376,0
-11.4,-2.836,1.399,-0.6844,-0.5238,-0.2923,0
-9.65,-0.8694,-1.535,-0.8799,-0.9734,-0.6515,0
-10.61,-1.882,0.4622,-1.031,-1.323,-0.9813,0
-10.77,-2.778,2.419,-1.097,-1.561,-1.271,0
-10.1,-3.011,2.924,-1.07,-1.666,-1.482,0
-11.62,-2.692,1.456,-1.014,-1.643,-1.557,0
-7.041,0.8215,-0.7377,-0.8127,-1.485,-1.501,0
-7.669,-1.296,4.596,0.01934,-1.173,-1.233,0
-7.611,-2.06,4.131,0.684,-0.6949,-0.7431,0
-11.44,0.3329,-0.6538,0.3345,-0.0278,-0.08213,0
-8.064,-0.5317,1.095,0.4164,0.616,0.5617,0
-9.664,-2.888,2.749,0.9161,1.157,1.017,0
-9.82,-3.027,2.606,1.18,1.585,1.283,0
-10.9,-1.93,0.9652,0.9967,1.807,1.353,0
-9.618,-3.861,2.045,0.6656,1.828,1.265,0
-10.55,0.8263,0.4551,0.282,1.707,1.06,0
-9.518,-4.91,1.415,0.1537,1.471,0.8452,0
-13.33,-3.07,3.454,0.1171,1.14,0.6094,0
-5.93,2.757,-2.936,-0.00265,0.7333,0.3467,0
-7.698,-2.414,4.74,-0.3081,0.2239,0.07303,0
-11.35,-2.431,3.106,-0.2067,-0.2929,-0.1786,0
-9.683,-2.074,3.54,-0.3618,-0.8036,-0.5061,0
-10.74,-0.9915,-0.843,-0.7699,-1.204,-0.8543,0
-9.899,-1.65,4.481,-0.9141,-1.466,-1.141,0
-11.97,-2.211,2.373,-0.7687,-1.564,-1.367,0
-8.701,-2.555,7.578,-0.473,-1.588,-1.567,0
-11.51,-0.5461,0.07185,-0.7589,-1.589,-1.874,0
-11.52,-0.1605,-1.078,-1.012,-1.317,-2.009,0
-11.98,-1.609,1.351,-0.688,-0.7804,-1.394,0
-8.881,-3.276,4.242,-0.05396,-0.05468,-0.2031,0
-5.305,-0.2036,-1.169,0.4213,0.5562,0.8403,0
-12.62,4.273,0.9077,0.5777,1.055,1.465,0
-13.15,-3.094,2.943,0.8929,1.374,1.84,0
-9.369,-1.449,4.134,1.307,1.575,2.012,0
-15.41,-2.371,2.555,1.386,1.615,1.896,0
-8.203,2.843,-3.159,1.213,1.472,1.576,0
-7.738,-3.631,5.178,0.6607,1.143,1.13,0
-12.34,-1.657,2.436,-0.4632,0.6979,0.624,0
-8.498,-0.3736,-1.14,-1.08,0.2202,0.2147,0
-11.04,-1.372,1.035,-1.068,-0.2294,-0.109,0
-1.684,1.55,9.312,-1.095,-0.6057,-0.4743,0
-10.71,-1.626,-2.005,-1.172,-0.8806,-0.9117,0
-1.995,1.351,8.591,-1.143,-1.065,-1.369,0
-13.72,-1.777,1.312,-1.015,-1.192,-1.828,0
-11.4,-2.318,2.009,-0.8579,-1.32,-2.185,0
-11.92,-2.39,1.653,-0.908,-1.391,-2.355,0
-8.845,-1.461,2.335,-0.7455,-1.317,-2.35,0
-14.12,-1.384,0.9867,-0.2824,-1.113,-2.067,0
-11.35,-2.596,2.361,-0.2274,-0.6582,-1.293,0
-12.68,-1.904,2.522,-0.1566,-0.005811,-0.09557,0
-12.74,-1.878,0.867,0.6705,0.5831,1.103,0
-7.611,-0.7113,1.36,1.165,1.105,1.968,0
-10.74,-0.7353,-0.194,1.259,1.458,2.43,0
-8.967,-2.529,2.821,1.433,1.607,2.462,0
-1.55,1.047,9.594,1.443,1.596,2.15,0
-6.78,0.3233,-1.691,1.14,1.397,1.702,0
-6.689,0.02395,-1.195,0.5508,1.113,1.24,0
-11.39,-2.215,3.293,-0.1322,0.7785,0.8342,0
-7.944,-2.548,1.025,-0.561,0.3399,0.4884,0
-8.344,1.911,-2.232,-0.4681,-0.1097,0.1671,0
-17.26,-2.716,1.686,-0.4241,-0.5287,-0.252,0
-9.836,-3.205,2.328,-0.6856,-0.872,-0.7724,0
-8.165,-4.194,-0.6538,-0.9788,-1.137,-1.31,0
-12.52,-0.6179,1.842,-1.135,-1.307,-1.808,0
-12.6,-2.062,0.3952,-1.004,-1.374,-2.173,0
-9.23,-2.594,3.935,-0.8004,-1.309,-2.307,0
-12.68,-0.5532,0.2802,-0.5854,-1.102,-2.102,0
-1.578,1.447,9.487,-0.1212,-0.7327,-1.515,0
-11.13,-0.2802,0.7544,0.3492,-0.04368,-0.561,0
-11.03,-1.897,3.945,1.121,0.7272,0.6411,0
-17.42,-2.187,1.791,1.224,1.272,1.555,0
-11.16,-2.874,2.153,1.334,1.628,2.04,0
-8.011,-2.608,4.694,1.429,1.785,2.024,0
-9.805,-3.013,4.064,1.571,1.822,1.72,0
-1.619,1.142,9.594,1.307,1.68,1.258,0
-11.11,0.6874,-1.152,0.9063,1.436,0.8268,0
-10.55,-0.855,3.516,0.3895,1.09,0.4652,0
-11.29,-2.117,1.787,0.008346,0.6649,0.2319,0
-10.32,-2.242,3.049,-0.1786,0.2104,0.07303,0
-9.853,-3.262,4.299,-0.1554,-0.2612,-0.09679,0
-10.2,-2.165,3.312,-0.1603,-0.7486,-0.3399,0
-10.23,-2.031,2.438,-0.5573,-1.195,-0.6527,0
-9.465,-0.6467,-0.1509,-0.9984,-1.54,-1.031,0
-12.53,-2.254,2.96,-1.262,-1.761,-1.45,0
-10.4,-2.666,1.868,-1.35,-1.867,-1.832,0
-13.27,-2.412,2.817,-1.168,-1.837,-2.072,0
-14.16,-2.728,0.9987,-0.6013,-1.628,-2.003,0
-8.263,-3.269,5.185,-0.03441,-1.295,-1.69,0
-7.017,-0.8981,0.1102,0.1879,-0.756,-0.9997,0
-7.686,-3.063,3.985,0.238,0.02351,0.1085,0
-7.571,-2.785,4.215,0.9308,0.8066,1.107,0
-8.62,-3.815,3.605,1.523,1.52,1.594,0
-9.896,-0.7353,-0.2443,1.273,2.017,1.846,0
-7.013,-5.307,-0.5461,0.965,2.203,2.06,0
-15.7,-2.426,1.868,0.8941,2.179,2.046,0
-8.965,-1.547,-1.138,0.64,1.937,1.768,0
-12.32,-1.662,2.06,0.1782,1.524,1.291,0
-16.65,-1.164,1.612,-0.3521,1.017,0.7108,0
-11.54,-2.886,2.213,-0.6123,0.4853,0.2062,0
-18.3,-1.791,2.065,-0.5915,-0.03513,-0.1444,0
-9.132,-0.9149,0.206,-0.4144,-0.5092,-0.3949,0
-12.05,-1.363,0.7999,-0.4865,-0.9441,-0.66,0
-0.6035,2.522,9.434,-0.6905,-1.311,-0.985,0
-8.636,-0.5269,5.121,-0.9043,-1.572,-1.375,0
-1.581,1.104,9.781,-0.9874,-1.716,-1.789,0
-7.722,0.9365,-2.635,-0.8359,-1.742,-2.149,0
-10.17,-2.496,2.855,-0.6868,-1.655,-2.33,0
-8.402,-1.339,3.365,-0.4474,-1.422,-2.264,0
-14.05,-2.565,2.967,-0.07351,-0.9979,-1.807,0
-1.564,1.015,9.671,0.04133,-0.4334,-0.941,0
-12.17,-1.744,2.259,0.1831,0.208,0.1439,0
-5.925,-2.759,4.215,0.4433,0.7602,1.111,0
-9.611,-2.445,3.779,0.425,1.237,1.818,0
-9.377,-2.644,3.844,0.4934,1.573,2.218,0
-10.01,-3.315,3.228,0.5447,1.744,2.264,0
-14.6,-1.48,1.861,0.607,1.768,2.084,0
-8.725,5.506,2.747,0.8086,1.625,1.796,0
-9.654,0.7137,-0.7832,0.5691,1.342,1.411,0
-8.663,0.3329,-4.153,0.1036,0.9435,0.9808,0
-8.814,-2.402,3.317,-0.1761,0.4743,0.5251,0
-11.75,-1.732,2.757,-0.3741,-0.01192,0.05592,0
-10.79,-2.649,3.219,-0.4755,-0.4957,-0.4291,0
-9.53,-3.463,3.284,-0.6856,-0.9209,-0.9496,0
-10.24,0.3018,0.2515,-0.9128,-1.269,-1.458,0
-8.126,-0.7951,1.442,-1.127,-1.533,-1.896,0
-12.11,-2.4,-0.8957,-1.243,-1.659,-2.247,0
-11.67,-1.954,3.252,-0.8908,-1.603,-2.374,0
-9.824,-3.24,2.584,-0.5744,-1.411,-2.249,0
-6.986,0.958,-1.104,-0.3496,-1.104,-1.887,0
-1.53,1.004,9.489,0.07798,-0.5568,-1.147,0
-9.144,1.648,-1.26,0.315,0.1689,-0.001497,0
-13.93,-2.599,0.6227,0.9589,0.8152,1.041,0
-0.1102,1.756,8.677,1.317,1.316,1.614,0
-11.99,-1.344,0.9365,1.614,1.753,1.874,0
-11.7,-2.206,1.389,1.786,1.99,1.854,0
-8.031,-0.57,5.542,1.702,2.054,1.697,0
-11.52,-3.137,3.59,1.137,1.812,1.414,0
-10.16,-1.947,2.457,0.4103,1.425,1.104,0
-11.41,-2.225,1.727,-0.07351,0.9594,0.7645,0
-17.03,-2.582,1.686,-0.2898,0.4621,0.4444,0
-6.768,0.5772,-1.595,-0.5646,-0.08034,0.1207,0
-10.25,-1.827,1.736,-0.6355,-0.602,-0.2434,0
-12.33,1.039,1.368,-0.776,-1.028,-0.6368,0
-13.35,-1.32,1.03,-0.9055,-1.339,-1.034,0
-7.765,1.808,-2.436,-0.9397,-1.551,-1.405,0
-15.71,0.4455,0.503,-0.947,-1.644,-1.718,0
-9.853,-2.814,2.982,-0.9751,-1.611,-1.94,0
-10.55,-1.736,0.8071,-0.9226,-1.445,-1.999,0
-7.666,-3.37,5.899,0.03889,-1.129,-1.619,0
-9.295,-2.821,5.703,0.5178,-0.569,-0.8506,0
-11.33,-0.8478,0.3712,0.1867,0.1982,0.0657,0
-10.54,-0.6874,-0.9796,0.09265,0.8555,0.8439,0
-1.562,0.9532,9.729,0.6314,1.416,1.428,0
-13.55,-2.096,2.807,0.954,1.827,1.715,0
-0.6514,2.105,9.448,1.18,2.038,1.746,0
-8.019,0.9772,-1.53,1.345,2.016,1.581,0
-9.491,0.5988,-1.854,1.353,1.767,1.286,0
-10.28,-1.938,3.224,0.6888,1.331,0.9124,0
-11.37,-1.542,1.427,-0.09184,0.8127,0.5593,0
-1.657,0.00479,8.524,-0.4657,0.2593,0.2367,0
-10.67,-1.186,0.6778,-0.7516,-0.2783,-0.09068,0
-11.71,-1.72,1.281,-0.8762,-0.7669,-0.4083,0
-10.35,-4.886,3.001,-0.9483,-1.191,-0.7468,0
-11.42,-2.294,1.593,-1.046,-1.504,-1.105,0
-11.31,-2.333,5.394,-1.033,-1.704,-1.443,0
-15.12,-2.635,3.43,-1.025,-1.786,-1.747,0
-9.518,-3.377,4.055,-1.009,-1.733,-1.927,0
-11.48,-0.3593,0.5269,-0.8359,-1.546,-1.884,0
-8.117,0.01437,-0.3042,-0.269,-1.196,-1.639,0
-10.88,-1.624,4.785,0.2466,-0.5641,-0.985,0
-12.9,-2.462,2.826,-0.0002062,0.2727,0.03516,0
-16.61,0.5437,-0.4072,0.4298,0.9728,1.042,0
-10.61,-1.799,2.9,1.308,1.486,1.616,0
-1.53,1.09,9.527,1.455,1.885,1.819,0
-5.245,-7.631,0.6634,1.197,2.081,1.777,0
-11.62,-2.179,2.464,1.208,2.08,1.626,0
-10.63,-1.576,0.9867,1.119,1.835,1.347,0
-1.241,1.293,9.714,0.6742,1.385,0.9649,0
-0.5389,1.997,9.465,0.3174,0.8677,0.6081,0
-12.31,-1.887,1.7,-0.2372,0.2336,0.2612,0
-9.044,0.3784,0.4982,-0.7626,-0.3784,-0.07724,0
-11.13,-2.235,2.065,-0.9898,-0.8867,-0.4193,0
-9.662,1.104,-1.384,-1.048,-1.279,-0.7785,0
-11.87,-0.8526,0.7568,-1.007,-1.535,-1.144,0
-9.281,-1.626,4.151,-0.9104,-1.681,-1.485,0
-10.02,-1.286,3.027,-0.8359,-1.724,-1.764,0
-12.58,-1.698,1.768,-0.7113,-1.651,-1.959,0
-12.95,-1.336,2.041,-0.5023,-1.421,-1.922,0
-11.38,-2.601,1.696,0.03034,-1.074,-1.526,0
-10.49,-2.702,2.884,0.5789,-0.3907,-0.7028,0
-7.796,-3.504,3.073,0.7524,0.3607,0.1928,0
-7.202,-0.5652,-0.3808,0.5422,0.9972,0.861,0
-9.626,0.4694,-0.8287,0.5923,1.496,1.301,0
-12.02,-2.596,-0.3521,0.4995,1.856,1.524,0
-11.25,-3.978,1.133,0.4689,2.006,1.604,0
-13.43,-1.303,3.312,0.7976,1.943,1.577,0
-8.356,0.8095,-0.5437,1.096,1.736,1.428,0
-18.81,-2.587,0,0.943,1.358,1.127,0
-14,-1.267,1.116,0.1843,0.8824,0.7719,0
-11.05,-1.703,0.007185,-0.3362,0.296,0.387,0
-11.29,-2.297,2.167,-0.6648,-0.3161,-0.0467,0
-11.09,-2.69,0.7999,-0.8799,-0.861,-0.4706,0
-10.63,-2.191,3.006,-1.1,-1.284,-0.8848,0
-5.236,-4.757,3.07,-1.213,-1.549,-1.253,0
-9.798,-3.111,2.896,-1.229,-1.691,-1.581,0
-13.81,-1.832,0.182,-1.004,-1.682,-1.829,0
-8.265,-0.3401,-0.3712,-0.7174,-1.576,-1.927,0
-11.67,-0.4191,1.26,-0.4632,-1.296,-1.813,0
-11.25,-2.491,2.28,-0.137,-0.9087,-1.404,0
-10.93,-3.219,1.559,-0.2348,-0.4126,-0.7028,0
-10.45,-3.284,2.27,-0.2433,0.3131,0.1818,0
-10.3,-1.959,0.8143,1.228,1.022,1.011,0
-11.43,-2.661,1.614,2.073,1.587,1.522,0
-9.053,-3.736,3.032,1.545,1.91,1.748,0
-11.54,-0.1413,-1.296,1.082,2.019,1.807,0
-8.466,-0.9388,-0.285,0.9271,1.927,1.693,0
-9.511,-2.656,3.906,0.5997,1.629,1.384,0
-10.66,0.0503,-0.05988,0.2185,1.168,0.9759,0
-7.575,-1.966,4.304,0.05966,0.6051,0.5813,0
-13.76,-1.104,-0.6035,-0.236,0.01374,0.1879,0
-6.344,1.911,-2.091,-0.4803,-0.5422,-0.1945,0
-3.058,-0.05269,6.304,-0.8175,-1.046,-0.605,0
-8.064,-1.667,3.832,-1.025,-1.436,-1.028,0
-11.03,-1.981,1.978,-1.036,-1.717,-1.464,0
-1.562,1.083,9.628,-0.8799,-1.881,-1.835,0
-11.46,-2.577,2.029,0.04988,-1.943,-2.027,0
-10.67,-1.782,2.33,2.579,-2.082,-1.856,0
-12.15,-1.339,0.5269,4.763,-2.14,-1.306,0
-8.373,-0.6682,0.00958,4.427,-1.917,-0.8787,0
-9.726,-2.594,3.612,2.232,-1.429,-0.7932,0
-11.76,-1.595,1.317,1.046,-0.5703,-0.5439,0
-8.313,-2.098,4.395,1.064,0.4731,-0.2153,0
-8.038,1.03,-1.53,1.12,1.308,0.0266,0
-10.72,-1.31,-0.2611,1.046,2.004,0.139,0
-8.979,-4.634,2.936,0.6998,2.447,0.1891,0
-12.73,-2.026,1.947,0.4665,2.487,0.1757,0
-11.44,-1.669,-0.17,0.392,2.232,0.1109,0
-10.34,-2.036,3.775,0.04378,1.607,0.004612,0
-8.627,-5.36,2.122,-0.1102,0.7981,-0.09435,0
-11.31,-5.71,3.178,-0.1884,-0.04002,-0.1994,0
-0.8526,2.345,8.792,-0.357,-0.7865,-0.241,0
-14.29,-1.545,-0.5724,-0.4901,-1.377,-0.2532,0
-9.214,-3.595,2.033,-0.666,-1.742,-0.2739,0
-13.2,-1.054,1.679,-0.8652,-1.951,-0.3045,0
-10.52,-1.032,0.7449,-0.7503,-1.942,-0.2886,0
-12.58,-1.451,2.448,-0.7406,-1.753,-0.2373,0
-9.218,0.5556,0.1892,-0.754,-1.395,-0.1286,0
-8.354,1.401,-2.668,-0.9055,-0.7217,0.01561,0
-10.72,0.02156,0.9173,-0.6819,0.175,0.2758,0
-12.38,7.084,-1.19,-0.7748,1.221,0.6069,0
-11.91,-1.669,1.502,-0.9446,2.142,0.9661,0
-9.091,-2.153,2.896,-1.211,2.869,1.232,0
-13.09,-1.696,2.577,-1.318,3.177,1.373,0
-13.1,-1.221,-1.066,-0.484,3.009,1.384,0
-12.47,-0.8287,-0.1006,0.7096,2.732,1.193,0
-7.856,-2.213,4.1,0.5203,2.359,0.9502,0
-12.64,-0.7281,1.777,-1.008,1.552,0.6436,0
-7.657,1.164,-2.601,-1.376,0.7468,0.4505,0
-12.6,-1.188,2.259,-1.143,0.003963,0.1598,0
-9.652,-0.4814,0.194,-1.338,-0.7511,-0.2874,0
-13.73,-1.653,0.7137,-1.426,-1.416,-0.7749,0
-11.58,-1.787,0.97,-1.298,-1.892,-1.223,0
-9.829,-2.759,2.572,-1.171,-2.196,-1.611,0
-9.551,-0.04551,4.984,-1.029,-2.32,-1.918,0
-5.822,0.4311,-2.8,-0.5011,-2.348,-2.185,0
-9.25,-1.59,-0.1844,0.6717,-2.128,-2.136,0
-11.52,-1.473,1.231,0.8416,-1.575,-1.576,0
-12.1,-2.567,2.783,0.2918,-0.5031,-0.6649,0
-12.3,-2.493,2.606,-0.02342,0.6087,0.3614,0
-10.59,-1.554,0.6347,0.3846,1.611,1.252,0
-11.44,-2.316,1.942,0.4909,2.317,1.681,0
-12.44,-3.672,3.593,0.1049,2.645,1.835,0
-12.14,-1.418,1.609,0.3297,2.578,1.868,0
-7.719,-2.29,3.822,0.8269,2.281,1.704,0
-1.401,0.9245,9.841,0.6314,1.81,1.35,0
-4.79,-2.249,5.461,-0.2983,1.222,0.8989,0
-11.77,-1.485,0.7784,-0.3692,0.5745,0.3565,0
-14.16,-1.289,1.93,-0.1871,-0.09988,-0.2312,0
-0.5269,1.36,8.167,-0.181,-0.723,-0.7174,0
-11.4,-1.744,0.9029,-0.4205,-1.272,-1.102,0
-10.96,-2.584,2.718,-0.7577,-1.687,-1.411,0
-9.168,-2.474,3.126,-1.04,-1.936,-1.678,0
-9.53,-3.243,2.431,-1.022,-1.932,-1.873,0
-12.59,-1.593,1.49,-0.5451,-1.742,-1.896,0
-8.268,-0.8143,1.528,0.1488,-1.407,-1.615,0
-8.749,-1.008,0.9724,0.2735,-0.7242,-0.9557,0
-10.58,-3.454,3.161,-0.3374,0.1298,-0.07358,0
-11.76,-2.261,1.705,-0.3582,0.8799,0.7645,0
-9.664,-2.908,2.354,0.3602,1.485,1.325,0
